school,c150_4_absolute,c150_4_relative,c150_4_pell_absolute,c150_4_pell_relative,c150_4_black_absolute,c150_4_black_relative,c150_4_hisp_absolute,c150_4_hisp_relative,c150_4_nhpi_absolute,c150_4_nhpi_relative,c150_4_aian_absolute,c150_4_aian_relative,ind_comp_orig_yr4_rt_absolute,ind_comp_orig_yr4_rt_relative,lo_inc_comp_orig_yr4_rt_absolute,lo_inc_comp_orig_yr4_rt_relative,firstgen_comp_orig_yr4_rt_absolute,firstgen_comp_orig_yr4_rt_relative,comp_orig_yr4_rt_absolute,comp_orig_yr4_rt_relative,ind_wdraw_orig_yr3_rt_absolute,ind_wdraw_orig_yr3_rt_relative,lo_inc_wdraw_orig_yr3_rt_absolute,lo_inc_wdraw_orig_yr3_rt_relative,firstgen_wdraw_orig_yr3_rt_absolute,firstgen_wdraw_orig_yr3_rt_relative,cuml_debt_p10_absolute,cuml_debt_p10_relative,cuml_debt_p25_absolute,cuml_debt_p25_relative,cuml_debt_p75_absolute,cuml_debt_p75_relative,cuml_debt_p90_absolute,cuml_debt_p90_relative,pct10_earn_wne_p10_absolute,pct10_earn_wne_p10_relative,pct25_earn_wne_p10_absolute,pct25_earn_wne_p10_relative,pct75_earn_wne_p10_absolute,pct75_earn_wne_p10_relative,pct90_earn_wne_p10_absolute,pct90_earn_wne_p10_relative,pplus_pct_low_absolute,pplus_pct_low_relative,pplus_pct_high_absolute,pplus_pct_high_relative,plus_debt_all_md_absolute,plus_debt_all_md_relative,wdraw_orig_yr3_rt_absolute,wdraw_orig_yr3_rt_relative,c100_4_absolute,c100_4_relative,trans_4_absolute,trans_4_relative,weighted_debt_absolute,weighted_debt_relative,weighted_income_absolute,weighted_income_relative,support_race_absolute,support_race_relative,support_eco_absolute,support_eco_relative
Wentworth Institute of Technology,0.7930283224400871,0.7919762258543833,0.7744318181818182,0.7446153846153846,0.664179104477612,0.631578947368421,0.6305925030229746,0.6473029045643154,,,0.731940818102698,0.7649122807017544,0.5088365243004418,0.5708955223880597,0.6059850374064838,0.5965834428383706,0.7476400251730648,0.7994955863808323,0.7612024957458877,0.78125,0.47606837606837604,0.6057142857142858,0.7330478229835832,0.6944971537001897,0.8551051051051051,0.7867647058823529,0.14376443418013857,0.01060070671378092,0.14974761637689288,0.11558669001751314,0.3393157599551318,0.4663805436337625,0.49884526558891457,0.39603960396039606,0.8753012048192771,0.8560250391236307,0.9608501118568232,0.9820441988950276,0.8925207756232687,0.9152119700748129,0.8048192771084337,0.8806941431670282,0.40316421167484995,0.512,0.28805237315875615,0.15471698113207547,0.07052341597796143,0.11,0.8108419838523645,0.6998087954110899,0.7542468856172141,0.7356115107913669,0.417755991285403,0.3566265060240964,0.21736453201970443,0.23252032520325203,0.9394518801784576,0.9688427299703264,,,0.04909819639278557,0.06775700934579439
Western New England University,0.6470588235294118,0.6419019316493314,0.5795454545454546,0.5169230769230769,0.28544776119402987,0.21850079744816586,0.33192261185006044,0.3125,0.8826597131681877,0.7302052785923754,0.6623150565709313,0.6877192982456141,0.42341678939617083,0.3971774193548387,0.6128428927680798,0.7005163511187608,0.7061044682190056,0.7641866330390921,0.6971072036301759,0.7203125,,,0.8329764453961456,0.8007590132827325,0.8385885885885885,0.7647058823529411,0.5202078521939953,0.5388692579505301,0.26977005047672464,0.23992994746059546,0.34268087492989346,0.4220314735336195,0.535796766743649,0.4389438943894389,0.963855421686747,0.9826589595375722,0.8646532438478747,0.9102209944751382,0.8310249307479224,0.8941877794336811,0.8361445783132531,0.8482293423271501,0.1309328968903437,0.28825136612021857,0.12438625204582651,0.029411764705882353,0.09476584022038567,0.17666666666666667,0.8298731257208766,0.8409090909090909,0.7185730464326161,0.7127158555729984,0.20751633986928106,0.1493975903614458,0.33497536945812806,0.3544715447154472,0.8954748247291269,0.9362017804154302,0.007898894154818325,0.006289308176100629,,
Westfield State University,0.6002178649237473,0.7306034482758621,0.6659090909090909,0.6261538461538462,0.4496268656716418,0.48091603053435117,0.5392986698911729,0.6666666666666666,,,0.04873803307223673,0.106,0.605301914580265,0.6028225806451613,0.6758104738154613,0.7710843373493976,0.7067337948395217,0.6656200941915228,0.6857629041406693,0.7078125,0.8777777777777778,0.86,0.8072805139186295,0.7874762808349146,0.8175675675675675,0.7525773195876289,0.7886836027713626,0.7869822485207101,0.6393718452047111,0.6301169590643275,0.5238362310712282,0.5150214592274678,0.8764434180138568,0.8844884488448845,0.7903614457831325,0.8385093167701864,0.6756152125279642,0.6341463414634146,0.5290858725761773,0.46508728179551123,0.3716867469879518,0.3456998313659359,0.40425531914893614,0.5267558528428093,0.5062738679759956,0.6150943396226415,0.6611570247933884,0.5679012345679012,0.7525951557093425,0.621414913957935,0.60079275198188,0.707808564231738,0.8769063180827886,0.6313253012048192,0.6841133004926109,0.8178368121442126,0.5984703632887189,0.6203703703703703,,,0.5761523046092184,0.5653333333333334
Wheaton College (Massachusetts),0.8131808278867102,0.7704545454545455,0.8494318181818182,0.8461538461538461,0.8675373134328358,0.9014869888475836,0.837968561064087,0.8373071528751753,,,,,,,0.8871571072319202,0.9211563731931669,0.8307111390811831,0.8069073783359497,0.8502552467385139,0.7509157509157509,,,,,0.9557057057057057,0.9779951100244498,0.14780600461893764,0.04240282685512368,0.08300616937745373,0.1026438569206843,0.22602355580482333,0.20314735336194564,0.7650115473441108,0.7293729372937293,0.8674698795180723,0.903179190751445,0.5676733780760627,0.6714082503556188,0.8005540166204986,0.8017456359102244,0.6445783132530121,0.6791147994467497,0.31151118385160936,0.5725190839694656,0.28205128205128205,0.48359486447931527,0.09917355371900827,0.18666666666666668,0.9480968858131488,0.9101338432122371,0.8357870894677236,0.8183453237410072,0.44989106753812635,0.3927710843373494,0.1268472906403941,0.13821138211382114,0.7444231994901211,0.7804154302670623,,,,
Williams College,0.9771241830065359,0.9458823529411765,0.9681818181818181,0.9603603603603603,0.9583333333333334,0.9379474940334129,0.9268440145102781,0.9340813464235624,,,0.9295039164490861,0.786036036036036,,,0.9812967581047382,0.9772727272727273,0.9911894273127754,0.9850498338870431,0.9818491208167895,0.9615384615384616,,,,,,,0.9105080831408776,0.9275147928994083,0.4929893438025799,0.6189735614307932,0.8536174985978687,0.8877284595300261,0.8752886836027713,0.8679867986798679,0.8668674698795181,0.8544776119402985,0.9172259507829977,0.9100609756097561,0.9290858725761773,0.896414342629482,0.9789156626506024,0.9372822299651568,0.9470812875068194,0.7554438860971524,0.8428805237315876,0.939622641509434,0.15151515151515152,0.2833333333333333,0.9648212226066898,0.9369024856596558,0.9682899207248018,0.9394957983193277,0.6214596949891068,0.6,0.8097290640394089,0.8403225806451613,0.9369024856596558,0.9313984168865436,,,,
Worcester Polytechnic Institute,0.9400871459694989,0.9494799405646359,0.8920454545454546,0.9015384615384615,0.8289800995024875,0.8484848484848485,0.9262394195888755,0.9326788218793829,,,0.7728459530026109,0.788,,,0.9295511221945137,0.8925619834710744,0.9653870358716173,0.957613814756672,0.9500850822461713,0.953125,,,,,0.9474474474474475,0.9264705882352942,0.006351039260969977,0.0029585798816568047,0.002243409983174425,0.0043859649122807015,0.10487941671340438,0.12931034482758622,0.542147806004619,0.5784883720930233,0.9771084337349397,0.9742173112338858,0.9944071588366891,0.9954268292682927,0.9656509695290859,0.9482071713147411,0.9174698795180722,0.9307228915662651,0.40589198036006546,0.6215846994535519,0.5051827605019095,0.6075471698113207,0.049586776859504134,0.06333333333333334,0.8990772779700116,0.8260038240917782,0.9535673839184597,0.9496402877697842,0.8763616557734205,0.6704545454545454,0.0332512315270936,0.04111842105263158,0.9847036328871893,0.9418181818181818,,,,
Worcester State University,0.6040305010893247,0.5948275862068966,0.6903409090909091,0.6461538461538462,0.6417910447761194,0.7193308550185874,0.5199516324062878,0.6333333333333333,0.14732724902216426,0.2583732057416268,0.04960835509138381,0.1649122807017544,0.3807069219440353,0.34274193548387094,0.5399002493765586,0.5098554533508541,0.48772813089993705,0.5397225725094578,0.446965399886557,0.47697974217311234,0.7230769230769231,0.7415254237288136,0.4182726623840114,0.3697916666666667,0.3415915915915916,0.3138401559454191,0.7009237875288684,0.6996466431095406,0.7644419517666854,0.7040280210157618,0.7750981491867639,0.7882689556509299,0.8262124711316398,0.8151815181518152,0.7295180722891567,0.7701863354037267,0.7869127516778524,0.7038724373576309,0.7867036011080333,0.849478390461997,0.4789156626506024,0.21951219512195122,0.9465357337697763,0.8401639344262295,0.5046372067648663,0.6113207547169811,0.5393939393939394,0.5828402366863905,0.3575547866205306,0.2833333333333333,0.6143827859569649,0.7304785894206549,0.2935729847494553,0.31363636363636366,0.8294334975369458,0.8285280728376327,0.7718291905672403,0.8451776649746193,0.5671406003159558,0.5767918088737202,0.8547094188376754,0.852803738317757
Adrian College,0.4471677559912854,0.2847058823529412,0.33579545454545456,0.406025824964132,0.21517412935323382,0.15789473684210525,0.2672309552599758,0.24403927068723702,0.8852672750977836,0.937799043062201,0.050478677110530897,0.17770034843205576,,,0.12468827930174564,0.07752956636005257,0.23473882945248584,0.11027568922305764,0.2875779920589904,0.2979942693409742,,,0.29693076374018557,0.25598086124401914,0.30105105105105107,0.37328094302554027,0.8700923787528868,0.8674351585014409,0.7655636567582725,0.779874213836478,0.34099831744251263,0.5391644908616188,0.19341801385681293,0.23607427055702918,0.46325301204819275,0.38341158059467917,0.6633109619686801,0.6027164685908319,0.5013850415512465,0.503725782414307,0.3385542168674699,0.3969631236442516,0.0851063829787234,0.1393643031784841,0.06328423349699945,0.06419400855920114,0.3134986225895317,0.41813898704358066,0.3552479815455594,0.2803030303030303,0.49377123442808607,0.4662480376766091,0.16285403050108932,0.13626834381551362,0.6305418719211823,0.6790322580645162,0.5379222434671765,0.6765327695560254,0.09320695102685624,0.047058823529411764,,
Albion College,0.6693899782135077,0.4988235294117647,0.5818181818181818,0.5215384615384615,0.42661691542288555,0.5727848101265823,0.7110036275695284,0.6928471248246845,,,0.927763272410792,0.8175438596491228,,,0.6390274314214464,0.6241787122207622,0.5972309628697294,0.554160125588697,0.7050482132728304,0.5604395604395604,,,0.7287651677373305,0.7511961722488039,,,0.14607390300230946,0.09221902017291066,0.3297812675266405,0.45878693623639194,0.07795849691531127,0.07702349869451697,0.30484988452655887,0.3687002652519894,0.5602409638554217,0.5404624277456648,0.8131991051454138,0.8463726884779517,0.6581717451523545,0.628428927680798,0.7168674698795181,0.8177874186550976,0.2073104200763775,0.3416030534351145,0.28096017457719585,0.48216833095577744,0.3184573002754821,0.425206124852768,0.7998846597462514,0.814866760168303,0.7032842582106456,0.6870503597122302,0.8758169934640523,0.6120481927710844,0.15332512315270935,0.1924342105263158,0.7495219885277247,0.8197969543147208,,,,
Alma College,0.6437908496732027,0.4611764705882353,0.5869318181818182,0.6628407460545194,0.5074626865671642,0.6487341772151899,0.6118500604594922,0.576437587657784,,,0.9268929503916449,0.8780487804878049,,,0.4906483790523691,0.4559789750328515,0.34675896790434235,0.2684458398744113,0.4169030062393647,0.2692307692307692,,,0.4732334047109208,0.430622009569378,0.39264264264264265,0.46168958742632615,0.14549653579676675,0.0893371757925072,0.19293325855300056,0.29082426127527217,0.17106001121704992,0.18798955613577023,0.18013856812933027,0.21220159151193635,0.8343373493975904,0.8627167630057804,0.6895973154362416,0.6961325966850829,0.5401662049861495,0.47880299251870323,0.7216867469879518,0.8199566160520607,0.08183306055646482,0.15158924205378974,0.11402073104200763,0.2624821683309558,0.11680440771349862,0.17196702002355713,0.419838523644752,0.41514726507713884,0.7117780294450736,0.6906474820143885,0.8894335511982571,0.6498054474708171,0.11514778325123153,0.13651315789473684,0.6660293180369662,0.7864693446088795,,,,
Andrews University,0.789760348583878,0.6329411764705882,0.8028409090909091,0.764378478664193,0.8208955223880597,0.9115384615384615,0.7067714631197098,0.6900420757363254,,,0.06440382941688425,0.2578947368421053,0.7555228276877761,0.7842741935483871,0.8123441396508728,0.8370565045992115,0.5588420390182505,0.6065573770491803,0.6080544526375496,0.4340659340659341,,,0.728051391862955,0.7488038277511961,0.7102102102102102,0.7655601659751037,0.3695150115473441,0.35335689045936397,0.32080762759394277,0.4385692068429238,0.03757711721817162,0.022889842632331903,0.014434180138568129,0.010610079575596816,0.12891566265060242,0.07225433526011561,0.2785234899328859,0.19889502762430938,0.5916897506925207,0.6289120715350224,0.48493975903614456,0.5878524945770065,0.20076377523186034,0.3155737704918033,0.27932351336606653,0.47788873038516405,0.2958677685950413,0.3150887573964497,0.6735870818915801,0.6484848484848484,0.5215175537938845,0.4976452119309262,0.4553376906318083,0.4798962386511025,0.11822660098522167,0.13980263157894737,0.38750796685787126,0.3516320474777448,,,,
Aquinas College,0.5958605664488017,0.5793103448275863,0.5767045454545454,0.4972170686456401,0.43034825870646765,0.4173076923076923,0.2714631197097944,0.2538569424964937,,,0.9260226283724978,0.8210526315789474,,,0.4825436408977556,0.4454664914586071,0.5349276274386406,0.5825977301387137,0.5927396483267158,0.4230769230769231,,,0.807994289793005,0.8301435406698564,0.5938438438438438,0.6493775933609959,0.2471131639722864,0.21024734982332155,0.3381940549635446,0.46967340590979784,0.33987661245092543,0.45064377682403434,0.3625866050808314,0.4482758620689655,0.31987951807228915,0.25722543352601157,0.3808724832214765,0.48933143669985774,0.25872576177285317,0.15835411471321695,0.2746987951807229,0.3080260303687636,0.40698308783415166,0.6603053435114504,0.5188216039279869,0.6941176470588235,0.5201101928374655,0.5562130177514792,0.610726643598616,0.4435946462715105,0.5107587768969423,0.42295081967213116,0.15958605664488018,0.1320754716981132,0.35960591133004927,0.40789473684210525,0.2778840025493945,0.2166172106824926,,,,
Baker College,0.05555555555555555,0.02197802197802198,0.048863636363636366,0.06451612903225806,0.06716417910447761,0.0400890868596882,0.06106408706166868,0.04207573632538569,0.14602346805736635,0.44086021505376344,0.35944299390774587,0.33636363636363636,0.053019145802650956,0.03984819734345351,0.043017456359102244,0.03270223752151463,0.05034612964128383,0.056451612903225805,0.06863301191151447,0.08719346049046321,0.07094017094017094,0.10975609756097561,0.02926481084939329,0.023923444976076555,0.024024024024024024,0.029469548133595286,0.9220554272517321,0.8841607565011821,0.8659562535053281,0.8117229129662522,0.22714526079641054,0.20457796852646637,0.05254041570438799,0.03978779840848806,0.06566265060240964,0.023121387283236993,0.07829977628635347,0.08196721311475409,0.09861495844875347,0.22039473684210525,0.09879518072289156,0.13665943600867678,0.9596290234588107,0.8087431693989071,0.8412438625204582,0.5482093663911846,0.9388429752066115,0.9129746835443038,0.03863898500576701,0.013966480446927373,0.07587768969422423,0.035864978902953586,0.24019607843137256,0.2138364779874214,0.5529556650246306,0.625,0.06373486297004462,0.10359408033826638,0.636650868878357,0.5246913580246914,0.3466933867735471,0.3064516129032258
Calvin University,0.8660130718954249,0.8558692421991084,0.7642045454545454,0.8479196556671449,0.7910447761194029,0.7990430622009569,0.601571946795647,0.5305719921104537,,,0.06353350739773717,0.25263157894736843,0.8041237113402062,0.8425047438330171,0.6465087281795511,0.6373193166885677,0.6148521082441787,0.5698587127158555,0.8162223482699943,0.8296875,,,,,0.9331831831831832,0.9044117647058824,0.21478060046189376,0.17491166077738515,0.16040381379697138,0.1295971978984238,0.142456533931576,0.1622222222222222,0.7274826789838337,0.726790450928382,0.43373493975903615,0.36306729264475746,0.6538031319910514,0.5908319185059423,0.6066481994459834,0.6497764530551415,0.5204819277108433,0.6399132321041214,0.9601745771958538,0.8073770491803278,0.5220949263502455,0.7006535947712418,0.25895316804407714,0.10443037974683544,0.8079584775086506,0.8212121212121212,0.8505096262740657,0.7394957983193278,0.4564270152505447,0.4072289156626506,0.13177339901477833,0.1611842105263158,0.6188655194391333,0.6275964391691394,,,,
Central Michigan University,0.6154684095860566,0.612184249628529,0.5573863636363636,0.5485714285714286,0.6355721393034826,0.594896331738437,0.5259975816203144,0.4714003944773176,0.39113428943937417,0.4688995215311005,0.6196692776327241,0.588,0.4020618556701031,0.41935483870967744,0.5380299251870324,0.5045592705167173,0.5752045311516677,0.5386221294363257,0.605218377765173,0.6446991404011462,0.6632478632478632,0.5173611111111112,0.7558886509635975,0.7267552182163188,0.7424924924924925,0.7966804979253111,0.31812933025404155,0.31412103746397696,0.21817162086371283,0.27672955974842767,0.071228266965788,0.06282722513089005,0.12009237875288684,0.12209302325581395,0.6427710843373494,0.564945226917058,0.6118568232662193,0.5365025466893039,0.532409972299169,0.5394932935916542,0.4126506024096386,0.49023861171366595,0.19749045280960176,0.3319672131147541,0.13911620294599017,0.06405228758169934,0.5151515151515151,0.5502958579881657,0.7329873125720877,0.7419354838709677,0.42525481313703284,0.37990580847723704,0.8752723311546841,0.692436974789916,0.09051724137931035,0.1069078947368421,0.5602294455066922,0.5777777777777777,0.4186413902053712,0.42592592592592593,0.0531062124248497,0.07242990654205607
Cleary University,0.4144880174291939,0.24941176470588236,0.4244318181818182,0.5889328063241107,0.005597014925373134,0.001594896331738437,0.0012091898428053204,0.0019723865877712033,,,,,0.7393225331369662,0.8134328358208955,0.5330423940149626,0.5032851511169514,0.5475141598489616,0.40852130325814534,0.5501985252410664,0.5716332378223495,0.5974358974358974,0.7257142857142858,,,,,0.7251732101616628,0.7780979827089337,0.585530005608525,0.6823899371069182,0.4896242288278183,0.4959481361426256,0.10219399538106236,0.11140583554376658,0.7506024096385542,0.6964006259780907,0.7030201342281879,0.6570458404074703,0.7191135734072022,0.7794336810730254,0.8536144578313253,0.9154013015184381,0.41298417894162576,0.504,0.27823240589198034,0.1471698113207547,0.7421487603305785,0.7955112219451371,0.5334486735870819,0.49393939393939396,0.4297848244620612,0.38618524332810045,0.5702614379084967,0.6359223300970874,0.562807881773399,0.6447368421052632,0.7641810070108349,0.8056379821958457,,,,
Concordia University Ann Arbor,0.42211328976034856,0.2611764705882353,0.4869318181818182,0.41846153846153844,0.4116915422885572,0.47026022304832715,0.1457073760580411,0.12903225806451613,,,0.06266318537859007,0.313588850174216,0.16273932253313697,0.3466666666666667,0.2587281795511222,0.20367936925098554,0.38074260541220895,0.30141287284144425,0.45830969937606353,0.3,0.3735042735042735,0.4349593495934959,0.43968593861527483,0.5181518151815182,0.4924924924924925,0.5394190871369294,0.6651270207852193,0.6872791519434629,0.5558048233314639,0.5779334500875657,0.3387549074593382,0.4250681198910082,0.26270207852193994,0.3129973474801061,0.5289156626506024,0.5014450867052023,0.6023489932885906,0.7027027027027027,0.5495844875346261,0.4937655860349127,0.4951807228915663,0.6008676789587852,0.41680305510092747,0.46,0.5199127114020731,0.6967320261437908,0.5228650137741047,0.6537102473498233,0.5715109573241061,0.5862552594670407,0.4099660249150623,0.3489208633093525,0.8899782135076253,0.6181818181818182,0.49014778325123154,0.5608552631578947,0.5869980879541109,0.7167019027484144,,,0.11823647294589178,0.15163934426229508
College for Creative Studies,0.616557734204793,0.43529411764705883,0.6278409090909091,0.6142857142857143,0.486318407960199,0.5389755011135857,0.40024183796856105,0.3767258382642998,0.14341590612777053,0.3062200956937799,0.9234116623150566,0.8245614035087719,0.6612665684830633,0.7201492537313433,0.7350374064837906,0.6990881458966566,0.4764002517306482,0.5308953341740227,0.5660805445263755,0.413953488372093,,,0.6966452533904354,0.6489563567362429,0.5412912912912913,0.5933609958506224,0.3596997690531178,0.3586572438162544,0.2680874929893438,0.2434325744308231,0.11497476163768929,0.13793103448275862,0.1033487297921478,0.10755813953488372,0.20542168674698796,0.13583815028901733,0.25559284116331094,0.1662870159453303,0.6975069252077563,0.6882793017456359,0.6373493975903615,0.7505422993492408,0.03218767048554282,0.015027322404371584,0.010911074740861976,0.025677603423680456,0.06611570247933884,0.03740648379052369,0.52479815455594,0.36515513126491644,0.5141562853907135,0.5632911392405063,0.5610021786492375,0.42592592592592593,0.12130541871921183,0.14638157894736842,0.44550669216061184,0.42433234421364985,0.25908372827804105,0.22866894197952217,,
Davenport University,0.3622004357298475,0.44612068965517243,0.3301136363636364,0.2523076923076923,0.15049751243781095,0.11959287531806616,0.3591293833131802,0.3522727272727273,0.8904823989569752,0.9330143540669856,0.7075718015665796,0.684,0.1642120765832106,0.1028225806451613,0.15087281795511223,0.14629948364888123,0.24292007551919445,0.17582417582417584,0.2620533182076007,0.22283609576427257,0.2931623931623932,0.3699186991869919,0.22055674518201285,0.17708333333333334,0.18393393393393392,0.2593320235756385,0.7834872979214781,0.7683215130023641,0.5731912507010656,0.5570175438596491,0.04318564217610768,0.027181688125894134,0.01905311778290993,0.015915119363395226,0.12349397590361445,0.10973084886128365,0.21140939597315436,0.2459016393442623,0.3623268698060942,0.26433915211970077,0.1789156626506024,0.210412147505423,0.9710856519367158,0.6806020066889632,0.51936715766503,0.4765840220385675,0.6831955922865014,0.5925925925925926,0.20876585928489041,0.3278008298755187,0.4507361268403171,0.5264483627204031,0.8910675381263616,0.7298772169167803,0.28448275862068967,0.3305921052631579,0.20777565328234543,0.18518518518518517,0.0631911532385466,0.030864197530864196,0.07615230460921844,0.07466666666666667
University of Detroit Mercy,0.7107843137254902,0.5411764705882353,0.6221590909090909,0.5770609318996416,0.47512437810945274,0.5278810408921933,0.7496977025392987,0.6706114398422091,0.8917861799217731,0.9282296650717703,0.6892950391644909,0.692,0.8269513991163475,0.8649193548387096,0.7805486284289277,0.8015768725361366,0.7388294524858402,0.7931904161412359,0.7328417470221213,0.6186046511627907,0.7811965811965812,0.7607655502392344,0.7351891506067095,0.6963946869070209,0.7777777777777778,0.6985294117647058,0.7476905311778291,0.7470449172576832,0.4021312394840157,0.3538011695906433,0.056646102075154234,0.07947019867549669,0.08371824480369515,0.09283819628647215,0.35240963855421686,0.29335260115606937,0.7376957494407159,0.6537585421412301,0.7639889196675901,0.8241430700447094,0.5542168674698795,0.6811279826464208,0.414620840152755,0.6407103825136612,0.27714129841789414,0.3006535947712418,0.3972451790633609,0.4245562130177515,0.792964244521338,0.8075757575757576,0.6851642129105323,0.673469387755102,0.3022875816993464,0.3359273670557717,0.2105911330049261,0.2565789473684211,0.7119184193753983,0.7373887240356083,0.28751974723538704,0.37446808510638296,0.39178356713426854,0.47540983606557374
Eastern Michigan University,0.36492374727668847,0.2913793103448276,0.3164772727272727,0.26285714285714284,0.38619402985074625,0.3078149920255183,0.37726723095526,0.36489151873767256,,,0.28720626631853785,0.22,0.422680412371134,0.4459203036053131,0.3204488778054863,0.2917933130699088,0.2680931403398364,0.30138713745271123,0.30005672149744755,0.3328125,0.5820512820512821,0.6463414634146342,0.43326195574589577,0.33206831119544594,0.36261261261261263,0.3489278752436647,0.35912240184757505,0.36395759717314485,0.33258553000560853,0.3204903677758319,0.05776780706674145,0.05235602094240838,0.0617782909930716,0.0755813953488372,0.3337349397590361,0.2535211267605634,0.4004474272930649,0.28522920203735147,0.4299168975069252,0.3428927680798005,0.2987951807228916,0.3405639913232104,0.4135297326786688,0.6379781420765027,0.2765957446808511,0.3803921568627451,0.7085399449035813,0.7605985037406484,0.3402537485582468,0.3211781206171108,0.24462061155152887,0.1420863309352518,0.9046840958605664,0.7670588235294118,0.11761083743842364,0.13815789473684212,0.3301465901848311,0.32037037037037036,,,0.6112224448897795,0.6144859813084113
Ferris State University,0.35348583877995643,0.27586206896551724,0.31875,0.3010752688172043,0.16293532338308458,0.10384615384615385,0.2702539298669891,0.22727272727272727,0.8930899608865711,0.8421052631578947,0.2898172323759791,0.3017543859649123,0.5721649484536082,0.5645161290322581,0.4694513715710723,0.5387263339070568,0.4883574575204531,0.5409836065573771,0.47305728871242203,0.5101289134438306,0.6333333333333333,0.6334745762711864,0.4011420413990007,0.2922201138519924,0.42117117117117114,0.42300194931773877,0.48325635103926096,0.519434628975265,0.40661805945036456,0.4010507880910683,0.20695457094784073,0.17310443490701002,0.23729792147806006,0.2891246684350133,0.48614457831325303,0.45375722543352603,0.5889261744966443,0.5011389521640092,0.5806094182825485,0.6110283159463488,0.5253012048192771,0.6464208242950108,0.9699945444626296,0.7855191256830601,0.513911620294599,0.5359477124183006,0.7878787878787878,0.8403990024937655,0.41753171856978083,0.35454545454545455,0.4433748584371461,0.4050235478806907,0.5136165577342048,0.5538261997405967,0.27586206896551724,0.3256578947368421,0.5748884639898024,0.5925925925925926,0.11690363349131122,0.15767634854771784,0.6062124248496994,0.639344262295082
